time,latitude,longitude,depth,mag,magType,id,place,locationSource,Year,date,Month,Energy,country,continent,depth_type
2012-01-26T04:42:05.570Z,14.338,145.189,4.730039168,1.6,mwc,usp000jdzr,"Rota region, Northern Mariana Islands",us,2012,1/26/2012,January,181.2722419,Northern Mariana Islands,Oceania,intermediate
2012-01-26T15:52:57.600Z,-60.582,-51.411,3.62700405,1.7,mb,usp000je09,Scotia Sea,us,2012,1/26/2012,January,221.4064162,Scotia Sea,Ocean,shallow
2012-01-26T22:04:06.910Z,21.645,142.852,5.750666061,1.7,mwc,usp000je0p,Mariana Islands region,us,2012,1/26/2012,January,200.33681,Mariana Islands region,Oceania,deep
2012-01-27T00:06:49.360Z,-1.452,138.259,3.63758616,1.6,mb,usp000je0s,"near the north coast of Papua, Indonesia",us,2012,1/27/2012,January,164.0219073,Indonesia,Asia,shallow
2012-01-27T01:08:31.130Z,37.904,143.891,2.63905733,1.6,mb,usp000je0t,"off the east coast of Honshu, Japan",us,2012,1/27/2012,January,148.4131591,Japan,Asia,shallow
2012-01-27T01:33:24.000Z,36.044,25.064,1.648658626,1.7,mwc,usp000je0w,"Dodecanese Islands, Greece",the,2012,1/27/2012,January,200.33681,Greece,Europe,shallow
2012-01-27T09:54:31.750Z,2.732,93.018,2.302585093,1.6,mb,usp000je1c,off the west coast of northern Sumatra,us,2012,1/27/2012,January,164.0219073,off the west coast of northern Sumatra,Ocean,shallow
2012-01-27T14:53:13.000Z,44.48,10.03,4.094344562,1.6,mwr,usp000je1g,northern Italy,rom,2012,1/27/2012,January,148.4131591,northern Italy,Europe,shallow
2012-01-27T17:16:25.930Z,-10.369,116.013,1.945910149,1.6,mb,usp000je1q,"south of Lombok, Indonesia",us,2012,1/27/2012,January,164.0219073,Indonesia,Asia,shallow
2012-01-27T22:43:16.140Z,35.474,138.888,3.591817741,1.6,mb,usp000je22,"eastern Honshu, Japan",us,2012,1/27/2012,January,181.2722419,Japan,Asia,shallow
2012-01-28T00:17:11.110Z,13.386,124.586,3.555348061,1.7,mwb,usp000je27,"Catanduanes, Philippines",us,2012,1/28/2012,January,200.33681,Philippines,Asia,shallow
2012-01-28T00:22:18.940Z,40.177,142.211,4.012772909,1.7,mww,usp000je28,"near the east coast of Honshu, Japan",us,2012,1/28/2012,January,270.4264074,Japan,Asia,shallow
2012-01-28T04:43:41.030Z,-36.793,-110.517,2.302585093,1.7,mww,usp000je2e,southern East Pacific Rise,us,2012,1/28/2012,January,270.4264074,southern East Pacific Rise,Ocean,shallow
2012-01-28T04:46:23.410Z,19.251,121.205,2.939161922,1.6,mb,usp000je2f,"Babuyan Islands region, Philippines",us,2012,1/28/2012,January,164.0219073,Philippines,Asia,shallow
2012-01-28T08:51:36.270Z,-21.464,-66.436,5.284218442,1.6,mb,usp000je2s,"Potosi, Bolivia",us,2012,1/28/2012,January,164.0219073,Bolivia,Americas,intermediate
2012-01-28T14:47:19.360Z,2.07,96.678,3.555348061,1.6,mb,usp000je30,"Simeulue, Indonesia",us,2012,1/28/2012,January,164.0219073,Indonesia,Asia,shallow
2012-01-28T17:42:51.720Z,-29.43,-177.386,3.044522438,1.8,mww,usp000je36,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,365.0374679,New Zealand,Oceania,shallow
2012-01-28T17:45:30.740Z,-29.428,-177.166,2.302585093,1.6,mb,usp000je37,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,164.0219073,New Zealand,Oceania,shallow
2012-01-28T17:45:46.800Z,-29.452,-177.267,2.302585093,1.6,mb,usp000je38,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,181.2722419,New Zealand,Oceania,shallow
2012-01-28T17:47:35.790Z,-29.59,-177.139,2.302585093,1.7,mb,usp000je39,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,200.33681,New Zealand,Oceania,shallow
2012-01-28T17:56:41.710Z,-29.52,-177.077,2.302585093,1.6,mb,usp000je3a,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,148.4131591,New Zealand,Oceania,shallow
2012-01-28T18:09:26.240Z,-29.505,-176.893,2.302585093,1.6,mb,usp000je3c,Kermadec Islands region,us,2012,1/28/2012,January,148.4131591,Kermadec Islands region,Ocean,shallow
2012-01-28T18:17:50.680Z,-29.69,-177.175,2.912350665,1.6,mb,usp000je3e,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,181.2722419,New Zealand,Oceania,shallow
2012-01-28T18:49:01.410Z,-29.519,-177.172,2.302585093,1.7,mb,usp000je3j,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,221.4064162,New Zealand,Oceania,shallow
2012-01-28T19:05:39.730Z,-29.574,-177.259,3.230804396,1.7,mb,usp000je3m,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,221.4064162,New Zealand,Oceania,shallow
2012-01-28T19:37:31.420Z,-4.081,140.788,4.406719247,1.7,mb,usp000je3p,"Papua, Indonesia",us,2012,1/28/2012,January,200.33681,Indonesia,Asia,intermediate
2012-01-28T20:00:34.460Z,-29.554,-177.036,2.302585093,1.6,mb,usp000je3q,"Kermadec Islands, New Zealand",us,2012,1/28/2012,January,148.4131591,New Zealand,Oceania,shallow
2012-01-29T00:06:52.050Z,5.936,124.727,5.960747574,1.6,mb,usp000je3w,"Mindanao, Philippines",us,2012,1/29/2012,January,181.2722419,Philippines,Asia,deep
2012-01-29T18:18:24.190Z,32.588,131.806,4.133565275,1.6,mb,usp000je51,"Kyushu, Japan",us,2012,1/29/2012,January,164.0219073,Japan,Asia,shallow
2012-01-29T21:43:25.090Z,16.488,-46.529,2.302585093,1.7,mb,usp000je55,northern Mid-Atlantic Ridge,us,2012,1/29/2012,January,200.33681,northern Mid-Atlantic Ridge,Ocean,shallow
2012-01-29T21:54:20.070Z,16.624,-46.467,2.302585093,1.6,mb,usp000je56,northern Mid-Atlantic Ridge,us,2012,1/29/2012,January,148.4131591,northern Mid-Atlantic Ridge,Ocean,shallow
2012-01-30T05:11:00.950Z,-14.168,-75.635,3.761200116,1.9,mww,usp000je5n,near the coast of central Peru,us,2012,1/30/2012,January,601.8450379,near the coast of central Peru,Americas,shallow
2012-01-30T13:20:35.830Z,2.072,96.647,3.696351469,1.6,mb,usp000je63,"Simeulue, Indonesia",us,2012,1/30/2012,January,181.2722419,Indonesia,Asia,shallow
2012-01-31T19:53:44.140Z,-30.699,-177.843,3.765840495,1.6,mb,usp000je7q,"Kermadec Islands, New Zealand",us,2012,1/31/2012,January,148.4131591,New Zealand,Oceania,shallow
2012-01-31T19:58:02.470Z,-14.255,167.18,5.164785974,1.6,mb,usp000je7r,Vanuatu,us,2012,1/31/2012,January,164.0219073,Vanuatu,Oceania,intermediate
2012-02-01T01:29:24.860Z,-10.802,165.901,3.555348061,1.7,mb,usp000je7y,Santa Cruz Islands,us,2012,2/1/2012,February,200.33681,Santa Cruz Islands,Ocean,shallow
2012-02-01T04:26:14.450Z,11.61,125.615,2.302585093,1.6,mb,usp000je83,"Samar, Philippines",us,2012,2/1/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-01T04:30:47.110Z,11.6,125.557,2.302585093,1.7,mb,usp000je84,"Samar, Philippines",us,2012,2/1/2012,February,200.33681,Philippines,Asia,shallow
2012-02-01T07:14:29.100Z,-3.676,102.203,4.385769621,1.7,mwc,usp000je8d,"southern Sumatra, Indonesia",us,2012,2/1/2012,February,221.4064162,Indonesia,Asia,intermediate
2012-02-01T21:43:46.480Z,-31.585,-111.525,2.302585093,1.7,mb,usp000je93,Easter Island region,us,2012,2/1/2012,February,200.33681,Easter Island region,Ocean,shallow
2012-02-02T02:09:22.350Z,-49.649,126.049,2.302585093,1.6,mb,usp000je9c,western Indian-Antarctic Ridge,us,2012,2/2/2012,February,164.0219073,western Indian-Antarctic Ridge,Asia,shallow
2012-02-02T02:48:07.110Z,-60.843,153.349,2.302585093,1.6,mb,usp000je9e,west of Macquarie Island,us,2012,2/2/2012,February,148.4131591,west of Macquarie Island,Ocean,shallow
2012-02-02T06:46:30.290Z,-6.563,149.774,3.937690752,1.7,mwc,usp000je9w,"New Britain region, Papua New Guinea",us,2012,2/2/2012,February,270.4264074,Papua New Guinea,Oceania,shallow
2012-02-02T09:16:17.240Z,-5.341,153.638,4.24563401,1.6,mb,usp000jea4,"New Ireland region, Papua New Guinea",us,2012,2/2/2012,February,148.4131591,Papua New Guinea,Oceania,shallow
2012-02-02T09:32:16.880Z,-6.586,149.718,3.653252276,1.7,mwc,usp000jea6,"New Britain region, Papua New Guinea",us,2012,2/2/2012,February,270.4264074,Papua New Guinea,Oceania,shallow
2012-02-02T13:34:40.650Z,-17.827,167.133,3.135494216,2,mww,usp000jeag,Vanuatu,us,2012,2/2/2012,February,1211.967074,Vanuatu,Oceania,shallow
2012-02-02T13:39:23.130Z,-17.754,167.53,2.302585093,1.6,mb,usp000jeah,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-02T13:48:16.500Z,-17.783,167.248,2.302585093,1.6,mb,usp000jeam,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T13:50:25.020Z,-17.933,167.126,2.302585093,1.6,mb,usp000jean,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T13:57:07.050Z,-17.455,167.176,2.302585093,1.7,mb,usp000jear,Vanuatu,us,2012,2/2/2012,February,200.33681,Vanuatu,Oceania,shallow
2012-02-02T15:04:52.860Z,-17.686,167.32,2.302585093,1.6,mb,usp000jeb0,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-02T15:07:06.510Z,-17.858,167.413,2.302585093,1.6,mb,usp000jeb1,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T15:10:14.970Z,-17.433,167.108,2.302585093,1.6,mb,usp000jeb2,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T15:14:59.930Z,-17.899,167.198,2.302585093,1.6,mb,usp000jeb3,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T15:22:56.840Z,-18.2,167.648,2.302585093,1.6,mb,usp000jeb4,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T16:11:35.950Z,-17.717,167.429,2.302585093,1.6,mb,usp000jebc,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-02T17:27:06.980Z,-17.954,167.179,3.025291076,1.7,mb,usp000jebj,Vanuatu,us,2012,2/2/2012,February,244.6919323,Vanuatu,Oceania,shallow
2012-02-02T17:28:46.420Z,-17.597,167.304,2.302585093,1.6,mb,usp000jebk,Vanuatu,us,2012,2/2/2012,February,181.2722419,Vanuatu,Oceania,shallow
2012-02-02T18:35:29.370Z,-17.529,167.327,1.280933845,1.6,mb,usp000jebt,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T19:20:46.930Z,-18.011,167.791,2.917770732,1.6,mb,usp000jebu,Vanuatu,us,2012,2/2/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-02T19:30:59.210Z,-17.395,167.287,2.302585093,1.6,mb,usp000jebv,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-02T19:44:34.170Z,-17.43,167.209,3.173878459,1.6,mb,usp000jebw,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-02T20:26:31.910Z,-17.534,167.327,3.113515309,1.6,mb,usp000jec1,Vanuatu,us,2012,2/2/2012,February,164.0219073,Vanuatu,Oceania,shallow
2012-02-03T03:46:21.150Z,-17.378,167.277,2.079441542,1.8,mww,usp000jed1,Vanuatu,us,2012,2/3/2012,February,445.8577701,Vanuatu,Oceania,shallow
2012-02-03T04:33:09.000Z,-17.463,167.187,3.226843995,1.7,mwc,usp000jeda,Vanuatu,us,2012,2/3/2012,February,298.867401,Vanuatu,Oceania,shallow
2012-02-03T06:01:38.880Z,-17.386,167.232,2.302585093,1.7,mww,usp000jedj,Vanuatu,us,2012,2/3/2012,February,221.4064162,Vanuatu,Oceania,shallow
2012-02-03T11:26:51.240Z,-6.644,149.939,3.653252276,1.6,mb,usp000jedy,"New Britain region, Papua New Guinea",us,2012,2/3/2012,February,148.4131591,Papua New Guinea,Oceania,shallow
2012-02-03T20:34:03.360Z,-19.49,-174.83,3.933784497,1.6,mb,usp000jeek,Tonga,us,2012,2/3/2012,February,148.4131591,Tonga,Oceania,shallow
2012-02-04T02:54:22.490Z,24.699,122.602,4.799914263,1.6,mb,usp000jeez,Taiwan region,us,2012,2/4/2012,February,164.0219073,Taiwan region,Asia,intermediate
2012-02-04T04:09:33.990Z,42.291,105.61,0.78845736,1.7,mb,usp000jef0,central Mongolia,us,2012,2/4/2012,February,221.4064162,central Mongolia,Asia,shallow
2012-02-04T05:56:02.530Z,37.343,141.869,3.502549876,1.6,mb,usp000jef6,"near the east coast of Honshu, Japan",us,2012,2/4/2012,February,148.4131591,Japan,Asia,shallow
2012-02-04T07:40:12.800Z,-20.536,-174.035,2.079441542,1.8,mwb,usp000jef9,Tonga,us,2012,2/4/2012,February,330.2995599,Tonga,Oceania,shallow
2012-02-04T13:09:23.170Z,11.872,125.754,2.48490665,1.7,mwb,usp000jefn,"Samar, Philippines",us,2012,2/4/2012,February,270.4264074,Philippines,Asia,shallow
2012-02-04T17:45:28.540Z,-17.086,167.81,2.302585093,1.6,mb,usp000jefz,Vanuatu,us,2012,2/4/2012,February,181.2722419,Vanuatu,Oceania,shallow
2012-02-04T18:01:46.700Z,0.922,-26.746,2.302585093,1.6,mb,usp000jeg1,central Mid-Atlantic Ridge,us,2012,2/4/2012,February,164.0219073,central Mid-Atlantic Ridge,Ocean,shallow
2012-02-04T19:29:15.000Z,11.937,125.719,1.85629799,1.7,mb,usp000jeg9,"Samar, Philippines",us,2012,2/4/2012,February,221.4064162,Philippines,Asia,shallow
2012-02-04T20:05:31.710Z,48.887,-127.906,2.681021529,1.7,mww,usp000jege,"Vancouver Island, Canada region",us,2012,2/4/2012,February,270.4264074,Canada region,Americas,shallow
2012-02-04T20:10:12.940Z,-18.026,167.423,2.302585093,1.6,mb,usp000jegg,Vanuatu,us,2012,2/4/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-04T21:50:50.570Z,13.046,57.561,2.302585093,1.7,mwc,usp000jegm,Owen Fracture Zone region,us,2012,2/4/2012,February,244.6919323,Owen Fracture Zone region,Ocean,shallow
2012-02-05T00:05:57.010Z,-5.489,133.949,3.117949906,1.6,mb,usp000jegt,"Kepulauan Kai, Indonesia",us,2012,2/5/2012,February,181.2722419,Indonesia,Asia,shallow
2012-02-05T00:15:38.900Z,-18.894,168.917,4.976733742,1.8,mww,usp000jegv,Vanuatu,us,2012,2/5/2012,February,445.8577701,Vanuatu,Oceania,intermediate
2012-02-05T06:10:39.750Z,28.59,51.488,2.302585093,1.6,mb,usp000jeh8,southern Iran,us,2012,2/5/2012,February,148.4131591,southern Iran,Asia,shallow
2012-02-05T07:10:16.580Z,41.437,74.784,2.302585093,1.6,mb,usp000jeh9,Kyrgyzstan,us,2012,2/5/2012,February,181.2722419,Kyrgyzstan,Asia,shallow
2012-02-05T16:40:39.160Z,-17.948,167.226,2.079441542,1.8,mww,usp000jehw,Vanuatu,us,2012,2/5/2012,February,445.8577701,Vanuatu,Oceania,shallow
2012-02-05T23:50:41.190Z,-20.423,-177.987,6.263969528,1.6,mb,usp000jejn,Fiji region,us,2012,2/5/2012,February,164.0219073,Fiji region,Oceania,deep
2012-02-06T03:49:12.520Z,9.999,123.206,2.397895273,1.9,mww,usp000jejw,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,812.4058252,Philippines,Asia,shallow
2012-02-06T04:19:59.910Z,10.092,123.227,2.302585093,1.7,mwc,usp000jek2,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,270.4264074,Philippines,Asia,shallow
2012-02-06T10:10:19.850Z,9.885,123.095,2.197224577,1.8,mww,usp000jek9,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,403.4287935,Philippines,Asia,shallow
2012-02-06T10:13:53.700Z,10.019,123.356,2.302585093,1.6,mb,usp000jeka,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-06T11:33:36.980Z,9.821,123.08,2.708050201,1.8,mww,usp000jekd,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,330.2995599,Philippines,Asia,shallow
2012-02-06T11:40:15.380Z,9.85,123.108,2.302585093,1.7,mb,usp000jeke,"Negros - Cebu region, Philippines",us,2012,2/6/2012,February,200.33681,Philippines,Asia,shallow
2012-02-07T04:05:35.020Z,10.108,123.595,2.302585093,1.6,mb,usp000jemf,"Negros - Cebu region, Philippines",us,2012,2/7/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-07T13:30:04.780Z,45.559,142.219,5.751619804,1.6,mb,usp000jen0,"Hokkaido, Japan region",us,2012,2/7/2012,February,148.4131591,Japan region,Asia,deep
2012-02-07T19:09:30.120Z,19.684,121.5,3.668676747,1.6,mb,usp000jena,"Babuyan Islands region, Philippines",us,2012,2/7/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-07T20:37:44.170Z,10.194,123.42,2.302585093,1.7,mb,usp000jenh,"Negros - Cebu region, Philippines",us,2012,2/7/2012,February,200.33681,Philippines,Asia,shallow
2012-02-07T23:37:05.340Z,76.848,7.323,2.302585093,1.6,mwc,usp000jenq,Svalbard region,us,2012,2/7/2012,February,181.2722419,Svalbard region,Europe,shallow
2012-02-08T00:41:02.770Z,10.249,123.43,2.302585093,1.7,mwc,usp000jens,"Negros - Cebu region, Philippines",us,2012,2/8/2012,February,200.33681,Philippines,Asia,shallow
2012-02-08T01:53:01.300Z,9.839,123.183,2.302585093,1.6,mb,usp000jeny,"Negros - Cebu region, Philippines",us,2012,2/8/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-08T01:58:41.470Z,-29.455,-177.409,3.597312261,1.7,mb,usp000jenz,"Kermadec Islands, New Zealand",us,2012,2/8/2012,February,200.33681,New Zealand,Oceania,shallow
2012-02-08T08:52:27.160Z,-0.462,119.951,3.808882247,1.6,mb,usp000jep9,"Minahasa, Sulawesi, Indonesia",us,2012,2/8/2012,February,164.0219073,Indonesia,Asia,shallow
2012-02-08T10:54:42.290Z,0.658,-79.258,4.166665224,1.6,mwc,usp000jepf,near the coast of Ecuador,us,2012,2/8/2012,February,181.2722419,near the coast of Ecuador,Americas,shallow
2012-02-08T12:01:37.480Z,37.858,137.999,2.302585093,1.7,mwc,usp000jepj,"near the west coast of Honshu, Japan",us,2012,2/8/2012,February,221.4064162,Japan,Asia,shallow
2012-02-08T13:06:41.200Z,14.682,-94.427,2.778819272,1.6,mb,usp000jepn,"off the coast of Chiapas, Mexico",unm,2012,2/8/2012,February,164.0219073,Mexico,Americas,shallow
2012-02-09T02:39:40.380Z,-3.252,130.789,3.258096538,1.6,mb,usp000jeqb,"Seram, Indonesia",us,2012,2/9/2012,February,164.0219073,Indonesia,Asia,shallow
2012-02-09T05:09:11.730Z,-3.339,130.694,3.555348061,1.6,mb,usp000jeqe,"Seram, Indonesia",us,2012,2/9/2012,February,164.0219073,Indonesia,Asia,shallow
2012-02-09T05:18:48.510Z,-15.325,167.545,4.81462041,1.6,mb,usp000jeqg,Vanuatu,us,2012,2/9/2012,February,148.4131591,Vanuatu,Oceania,intermediate
2012-02-09T05:58:58.180Z,-6.987,155.72,3.698829785,1.7,mb,usp000jeqh,"Bougainville region, Papua New Guinea",us,2012,2/9/2012,February,221.4064162,Papua New Guinea,Oceania,shallow
2012-02-09T08:49:25.270Z,-56.383,-25.816,2.302585093,1.7,mwc,usp000jeqr,South Sandwich Islands region,us,2012,2/9/2012,February,244.6919323,South Sandwich Islands region,Ocean,shallow
2012-02-09T11:21:08.340Z,-41.065,44.526,2.302585093,1.6,mb,usp000jeqx,Crozet Islands region,us,2012,2/9/2012,February,164.0219073,Crozet Islands region,Ocean,shallow
2012-02-09T15:18:13.590Z,-1.755,140.72,3.608211551,1.6,mb,usp000jer4,"Papua region, Indonesia",us,2012,2/9/2012,February,164.0219073,Indonesia,Asia,shallow
2012-02-09T18:52:48.390Z,-58.312,157.837,2.302585093,1.8,mww,usp000jere,Macquarie Island region,us,2012,2/9/2012,February,365.0374679,Macquarie Island region,Ocean,shallow
2012-02-09T18:57:03.990Z,44.742,92.985,2.302585093,1.6,mb,usp000jerf,"northern Xinjiang, China",us,2012,2/9/2012,February,164.0219073,China,Asia,shallow
2012-02-09T19:17:30.550Z,30.986,78.282,1.824549292,1.6,mb,usp000jerg,"Uttaranchal, India",us,2012,2/9/2012,February,164.0219073,India,Asia,shallow
2012-02-09T19:21:01.650Z,-58.307,158.057,2.302585093,1.6,mb,usp000jerh,Macquarie Island region,us,2012,2/9/2012,February,164.0219073,Macquarie Island region,Ocean,shallow
2012-02-10T01:47:34.190Z,-17.968,-178.549,6.366985779,1.8,mww,usp000jers,Fiji region,us,2012,2/10/2012,February,365.0374679,Fiji region,Oceania,deep
2012-02-10T05:34:05.030Z,-0.324,132.691,2.708050201,1.7,mww,usp000jes4,"near the north coast of Papua, Indonesia",us,2012,2/10/2012,February,298.867401,Indonesia,Asia,shallow
2012-02-10T05:36:22.560Z,-0.266,132.794,2.302585093,1.6,mb,usp000jes5,"near the north coast of Papua, Indonesia",us,2012,2/10/2012,February,181.2722419,Indonesia,Asia,shallow
2012-02-11T02:58:17.000Z,-37.456,-73.884,3.005682604,1.7,mwb,usp000jetb,"offshore Bio-Bio, Chile",guc,2012,2/11/2012,February,270.4264074,Chile,Americas,shallow
2012-02-11T05:10:51.310Z,-20.991,-176.113,5.16706908,1.6,mb,usp000jeth,Fiji region,us,2012,2/11/2012,February,164.0219073,Fiji region,Oceania,intermediate
2012-02-11T05:39:07.850Z,10.071,123.264,2.302585093,1.6,mb,usp000jetk,"Negros - Cebu region, Philippines",us,2012,2/11/2012,February,148.4131591,Philippines,Asia,shallow
2012-02-11T07:06:48.450Z,-0.978,126.853,2.944438979,1.7,mwb,usp000jetn,Molucca Sea,us,2012,2/11/2012,February,244.6919323,Molucca Sea,Ocean,shallow
2012-02-11T15:23:07.900Z,-9.954,160.274,3.850147602,1.6,mb,usp000jetz,Solomon Islands,us,2012,2/11/2012,February,164.0219073,Solomon Islands,Oceania,shallow
2012-02-12T04:41:01.150Z,38.529,144.252,3.005682604,1.6,mb,usp000jeug,"off the east coast of Honshu, Japan",us,2012,2/12/2012,February,181.2722419,Japan,Asia,shallow
2012-02-12T09:28:16.350Z,-15.64,-74.157,4.182050143,1.6,mb,usp000jeut,near the coast of southern Peru,us,2012,2/12/2012,February,148.4131591,near the coast of southern Peru,Americas,shallow
2012-02-12T18:09:21.670Z,-7.074,-13.051,2.302585093,1.6,mb,usp000jeva,Ascension Island region,us,2012,2/12/2012,February,148.4131591,Ascension Island region,Ocean,shallow
2012-02-13T00:49:31.320Z,-13.928,40.891,2.302585093,1.6,mb,usp000jevn,Mozambique,us,2012,2/13/2012,February,148.4131591,Mozambique,Africa,shallow
2012-02-13T03:32:05.670Z,-17.552,167.233,3.131136911,1.6,mb,usp000jevr,Vanuatu,us,2012,2/13/2012,February,148.4131591,Vanuatu,Oceania,shallow
2012-02-13T07:50:39.870Z,-33.982,-178.703,3.555348061,1.6,mb,usp000jew2,south of the Kermadec Islands,us,2012,2/13/2012,February,148.4131591,south of the Kermadec Islands,Ocean,shallow
2012-02-13T09:09:14.380Z,-18.175,-172.415,3.583518938,1.6,mb,usp000jew3,Tonga region,us,2012,2/13/2012,February,181.2722419,Tonga region,Oceania,shallow
